ChemBL ID,SMILES,Compound Key,Ki,database,Assay ChEMBL ID,Document ChEMBL ID
,COc1cc2c(cc1OC)CN(CCCCn1c3ccccc3c3ccccc31)CC2,,0.04,SRSLDB,,
CHEMBL3262517,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cn(-c3ccccc3OC)nn1)CC2,,1.5,SRSLDB,,
CHEMBL272603,S=c1sc2ccccc2n1CCCCN1CCN(C2CCCCC2)CC1,CM156 (24),0.55,SRSLDB,,
CHEMBL3262519,COc1ccc(-n2cc(C(=O)NCCCCN3CCc4cc(OC)c(OC)cc4C3)nn2)cc1,,5.5,SRSLDB,,
CHEMBL3262518,COc1cccc(-n2cc(C(=O)NCCCCN3CCc4cc(OC)c(OC)cc4C3)nn2)c1,,3.0,SRSLDB,,
CHEMBL3262526,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cn(Cc3ccc(O)cc3)nn1)CC2,,11.6,SRSLDB,,
,O=c1oc2ccc(-c3ccc(F)cc3)cc2n1CCCCN1CCN(C2CCCCC2)CC1,,0.0061,SRSLDB,,
CHEMBL3262521,COc1ccccc1Cn1cc(C(=O)NCCCCN2CCc3cc(OC)c(OC)cc3C2)nn1,,9.69999999999999,SRSLDB,,
CHEMBL3262516,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cn(-c3ccc(OCCF)cc3)nn1)CC2,,21.9,SRSLDB,,
CHEMBL1927699,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1ccccc1)CC2,,5290.0,SRSLDB,,
,Fc1ccc(C2(NCCCOC3CCCCO3)CC3CCC2C3)cc1,,5.5,SRSLDB,,
CHEMBL1682080,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(Br)cc(OC)c1OC)C2,,0.82,SRSLDB,,
CHEMBL226540,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(Br)ccc1OCCF)CC2,,0.65,SRSLDB,,
CHEMBL387741,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(I)ccc1OCCF)CC2,,1.06,SRSLDB,,
CHEMBL3262522,COc1cccc(Cn2cc(C(=O)NCCCCN3CCc4cc(OC)c(OC)cc4C3)nn2)c1,,10.7,SRSLDB,,
CHEMBL1831166,COc1cc2c(cc1OC)CN(CCCCn1cc(-c3ccc(F)cc3)c3ccccc31)CC2,,4.37,SRSLDB,,
,c1ccc(C2(NCCCN3CCCCC3)CC3CCC2C3)cc1,,9.6,SRSLDB,,
CHEMBL3262533,COc1ccc(Cn2cc(C(=O)NCCN3CCc4cc(OC)c(OC)cc4C3)nn2)cc1,,93.2,SRSLDB,,
,Cn1c(=O)n(CCCCN2CCN(c3ccc(F)cc3)CC2)c2ccccc21,,0.46,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCCCCCNC(=O)c1cc3cc(I)ccc3o1)CC2,,0.88,SRSLDB,,
CHEMBL3262527,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cn(Cc3cccc(OCCF)c3)nn1)CC2,,62.1,SRSLDB,,
CHEMBL3262515,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cn(-c3cccc(OCCF)c3)nn1)CC2,,25.1,SRSLDB,,
CHEMBL3262514,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cn(-c3ccccc3OCCF)nn1)CC2,,24.0,SRSLDB,,
CHEMBL3233530,OCC[C@H]1CN(CC2CCCCC2)CCN1Cc1cccc2ccccc12,SYA013-D-6,16.0,SRSLDB,,
CHEMBL3262523,COc1ccc(Cn2cc(C(=O)NCCCCN3CCc4cc(OC)c(OC)cc4C3)nn2)cc1,,5.0,SRSLDB,,
,Fc1ccc(C2(NCCCN3CCCCC3)CC3CCC2C3)cc1,,16.0,SRSLDB,,
CHEMBL74723,Oc1cccc2c1CCCC2CCCN1CCN(C2CCCCC2)CC1,41,2.66,CHEMBL,CHEMBL807586,CHEMBL1148440
CHEMBL3262534,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1ccc(-c3cn(CCF)nn3)cc1)CC2,,139.0,SRSLDB,,
CHEMBL456206,COc1ccc2[nH]cc(C(=O)CN3CCC(Cc4ccccc4)CC3)c2c1,,10.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCCN1CCc3c(OCCCCCCN4C(=O)c5ccc(N(C)C)cc5C4=O)cccc3C1=O)CC2,,10.2,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCc1ccc(N)cc1,,5.0,SRSLDB,,
CHEMBL3262528,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cn(Cc3ccc(OCCF)cc3)nn1)CC2,,48.2,SRSLDB,,
CHEMBL3262789,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(C#N)ccc1OCc1cn(CCF)nn1)CC2,,31.9,SRSLDB,,
CHEMBL3262530,COc1cccc(-n2cc(C(=O)NCCN3CCc4cc(OC)c(OC)cc4C3)nn2)c1,,180.0,SRSLDB,,
CHEMBL3262786,COc1ccc(Cn2cc(-c3ccc(C(=O)NCCCCN4CCc5cc(OC)c(OC)cc5C4)cc3)nn2)cc1,,31.4,SRSLDB,,
CHEMBL3262790,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(-n3cc(CN(C)C)nn3)ccc1OC)CC2,,56.8,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCCCCNC(=O)c1ccc(Cl)cc1,,3.56,SRSLDB,,
CHEMBL1927694,COc1ccc(C(=O)NCCCCN2CCc3ccc([N+](=O)[O-])cc3C2)c(OC)c1OC,,26.8,SRSLDB,,
CHEMBL3262532,COc1cccc(Cn2cc(C(=O)NCCN3CCc4cc(OC)c(OC)cc4C3)nn2)c1,,214.0,SRSLDB,,
CHEMBL3262524,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cn(Cc3ccccc3)nn1)CC2,,12.4,SRSLDB,,
CHEMBL3262525,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cn(Cc3cccc(O)c3)nn1)CC2,,22.5,SRSLDB,,
CHEMBL1831157,COc1cc2c(cc1OC)CN(CCCCn1ccc3ccccc31)CC2,,0.21,SRSLDB,,
CHEMBL2437386,COc1cc2c(cc1OC)CN(CCCN1CCc3c(OCCF)cccc3C1=O)CC2,,9.24,SRSLDB,,
CHEMBL3262791,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(-n3cc(-c4cncn4C)nn3)ccc1OC)CC2,,20.7,SRSLDB,,
CHEMBL3262788,C#CCOc1ccc(C#N)cc1C(=O)NCCCCN1CCc2cc(OC)c(OC)cc2C1,,12.2,SRSLDB,,
,COc1cc2c(cc1OC)CN(CC1CCN(C(=O)c3cc4cc(Br)ccc4o3)CC1)CC2,,8.69999999999999,SRSLDB,,
CHEMBL73964,Oc1ccc2c(c1)CCCC2CCCN1CCN(C2CCCCC2)CC1,42,1.12,CHEMBL,CHEMBL807586,CHEMBL1148440
CHEMBL1036,OC(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,haloperidol metabolite II,2.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc3cc(Br)ccc3o1)CC2,,15.0,SRSLDB,,
CHEMBL3259847,COc1ccc(-n2cc(C(=O)NCCN3CCc4cc(OC)c(OC)cc4C3)nn2)cc1,,410.0,SRSLDB,,
CHEMBL3262793,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(-n3cc(CN(C)C)nn3)ccc1OCCF)CC2,,94.0,SRSLDB,,
CHEMBL389261,COc1cc2c(cc1OC)CN(CCNC(=O)c1cc(C)ccc1OCCF)CC2,,102.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCCCN1C(=O)c3ccc(F)cc3C1=O)CC2,,8.0,SRSLDB,,
CHEMBL62023,CCn1c(=O)n(C(=O)NC2CC3CCC(C2)N3C)c2ccccc21,,32.0,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCCN,,12.94,SRSLDB,,
CHEMBL3262792,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(-n3cc(COCCOCCF)nn3)ccc1OC)CC2,,66.0,SRSLDB,,
CHEMBL3262785,COc1cccc(Cn2cc(-c3ccc(C(=O)NCCCCN4CCc5cc(OC)c(OC)cc5C4)cc3)nn2)c1,,66.2,SRSLDB,,
CHEMBL50352,COc1c(C(=O)NC2CCN(C3C4CC5CC(C4)CC3C5)CC2)cc(Br)c2ccccc12,,55.0,SRSLDB,,
CHEMBL3262784,COc1ccccc1Cn1cc(-c2ccc(C(=O)NCCCCN3CCc4cc(OC)c(OC)cc4C3)cc2)nn1,,55.0,SRSLDB,,
CHEMBL1831156,Fc1ccc(N2CCN(CCCCn3ccc4ccccc43)CC2)cc1,,1.09,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCCCCCCCCNC(=O)CCCC[C@H]1SC[C@H]2NC(=O)N[C@H]21,,69.7,SRSLDB,,
,O=c1sc2cc(CCCF)ccc2n1CCN1CCCCCC1,[18F]FTC-146,364.0,NewLiterature,,10.1016/j.bmc.2022.117032
CHEMBL2437382,COc1cc2c(cc1OC)CN(CCCN1CCc3cc(OC)c(OC)cc3C1=O)CC2,,20.1,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc3cc(I)ccc3o1)CC2,,6.2,SRSLDB,,
CHEMBL3262531,COc1ccccc1Cn1cc(C(=O)NCCN2CCc3cc(OC)c(OC)cc3C2)nn1,,156.0,SRSLDB,,
CHEMBL50352,COc1c(C(=O)NC2CCN(C3[C@H]4C[C@@H]5C[C@@H](C[C@H]3C5)C4)CC2)cc(Br)c2ccccc12,6,55.0,CHEMBL,CHEMBL808906,CHEMBL1134687
,COc1cc2c(cc1OC)CN(CCCCCN1C(=O)c3ccc(F)cc3C1=O)CC2,,2.4,SRSLDB,,
CHEMBL3262535,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1ccc(-c3cn(CCOCCF)nn3)cc1)CC2,,137.0,SRSLDB,,
,O=c1oc2ccc(Br)cc2n1CCCCN1CCN(C2CCCCC2)CC1,,0.053,SRSLDB,,
CHEMBL3262529,COc1cc2c(cc1OC)CN(CCNC(=O)c1cn(-c3ccccc3OC)nn1)CC2,,150.0,SRSLDB,,
CHEMBL2437385,COc1cc2c(cc1OC)CN(CCCN1CCc3cccc(OC)c3C1=O)CC2,,16.3,SRSLDB,,
CHEMBL1940482,O=C(CN1CCC(Cc2ccccc2)CC1)c1c[nH]c2cc(O)ccc12,,43.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(CC1CCN(C(=O)c3cc4cc(Br)ccc4[nH]3)CC1)CC2,,40.0,SRSLDB,,
CHEMBL3099034,COc1ccc2[nH]cc(C(=O)CN3CCC(c4ccccc4)CC3)c2c1,,20.0,SRSLDB,,
CHEMBL1927696,COc1c(I)ccc(C(=O)NCCCCN2CCc3ccc([N+](=O)[O-])cc3C2)c1O,,866.7,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCCCCNS(=O)(=O)c1cccc2c(N(C)C)cccc12,,148.0,SRSLDB,,
CHEMBL271772,O=c1oc2ccccc2n1CCCCN1CCN(C2CCCCC2)CC1,,1.83,SRSLDB,,
CHEMBL3262536,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1ccc(-c3cn(CCOCCOCCF)nn3)cc1)CC2,,212.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCC1CCN(C(=O)c3cc4cc(Br)ccc4o3)CC1)CC2,,4.9,SRSLDB,,
,O=c1n(CCCCN2CCN(c3ccc(F)cc3)CC2)c2ccccc2n1-c1ccc(F)cc1,,1.67,SRSLDB,,
,O=C(c1ccc(CNCCCN2CCN(c3ccc(F)cc3)CC2)cc1)c1ccc([N+](=O)[O-])cc1,,33.97,SRSLDB,,
,CC(O)c1ccc2c(c1)oc(=O)n2CCCCN1CCN(c2ccc(F)cc2)CC1,,8.68,SRSLDB,,
CHEMBL2437384,COc1ccc2c(c1)CCN(CCCN1CCc3cc(OC)c(OC)cc3C1)C2=O,,5.74,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCCCCNC(=O)c1cc3cc(Br)ccc3o1)CC2,,6.2,SRSLDB,,
,O=c1[nH]c2ccccc2n1CCCCN1CCN(c2ccc(F)cc2)CC1,,29.6,SRSLDB,,
,COc1cc2c(cc1OC)CN(CC1CCN(C(=O)c3cc4cc(I)ccc4o3)CC1)CC2,,11.0,SRSLDB,,
CHEMBL518480,O=C(CN1CCC(Cc2ccccc2)CC1)c1c[nH]c2ccc(O)cc12,,76.5,SRSLDB,,
,Cn1c(=O)n(CCCCN2CCN(c3ccc(F)cc3N)CC2)c2ccccc21,,3.59,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2C/C=C/c1ccc(N)cc1,,3.6,SRSLDB,,
,CC(=O)c1ccc2c(c1)oc(=O)n2CCCCN1CCN(c2ccc(F)cc2[N+](=O)[O-])CC1,,6.3,SRSLDB,,
,Nc1ccc2c(c1)oc(=O)n2CCCCN1CCN(c2ccc(F)cc2)CC1,,177.47,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCCNCc1cccc(I)c1,,1.21,SRSLDB,,
CHEMBL2205832,OC12C3C4CC5C6C4C1C6C(C53)N2Cc1ccccn1,,20.0,SRSLDB,,
CHEMBL1831169,COc1cc2c(cc1OC)CN(CCCCn1cc(-c3ccoc3)c3ccccc31)CC2,,12.02,SRSLDB,,
CHEMBL1851734,COc1cc(Br)c(C(=O)NCCCN2CCc3cc(OC)c(OC)cc3C2)cc1OC,,50.9,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCc1ccccc1,,1.2,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCCCn1c(=O)oc3ccccc31)CC2,,1.52,SRSLDB,,
CHEMBL1927698,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cccc(OC)c1O)CC2,,1400.0,SRSLDB,,
CHEMBL2432058,CN(CCc1ccccc1)C1C2C3CC4C5C3CC2C5C41,,16.0,SRSLDB,,
,O=c1oc2ccccc2n1CCCCN1CCN(c2ccccc2)CC1,,11.44,SRSLDB,,
,COc1ccc(OCCF)c(C(=O)NCCCCN2CCc3cc(OC)c(OC)cc3C2)c1,,21.8,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCc1ccc(F)cc1,,5.9,SRSLDB,,
CHEMBL270595,c1ccc(CCN2CCCC2)nc1,,3516.0,SRSLDB,,10.1021/jm0005407
CHEMBL394280,COc1cc(Br)cc(C(=O)NCCCCN2CCc3cc4c(cc3C2)OCCCO4)c1OC,,32.6,SRSLDB,,
CHEMBL2205816,OC12C3C4CC5C6C4C1C6C(C53)N2CCc1ccccn1,,26.8,SRSLDB,,
,O=c1oc2cc(N=C=S)ccc2n1CCCCN1CCN(c2ccc(F)cc2)CC1,CM572,14.6,SRSLDB,,10.1021/acs.jmedchem.0c02265
CHEMBL575253,COc1cccc2c1CCCC2CCCN1CCN(CCCC2CCCc3c(OC)cccc32)CC1,,120.0,SRSLDB,,
,O=C(c1ccc(CNCCCN2CCN(C3CCCCC3)CC2)cc1)c1ccc([N+](=O)[O-])cc1,,33.31,SRSLDB,,
CHEMBL226538,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(Br)cc(OC)c1OCCF)CC2,,386.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCCC1CCN(C(=O)c3cc4cc(Br)ccc4o3)CC1)CC2,,5.3,SRSLDB,,
CHEMBL2432060,CN(CCCc1cccc(F)c1)C1C2C3CC4C5C3CC2C5C41,,11.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(Cc1ccc(-c3cc(Br)c4ccccc4c3OC)[nH]1)CC2,,26.0,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCc1ccccc1,,2.0,SRSLDB,,
CHEMBL1289955,O=C(CCCN1CCc2cc(O)ccc2C(O)C1)c1ccc(F)cc1,,33.0,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCCCCCc1ccccc1,,7.6,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCCCCNC(=O)CCCC[C@H]1SC[C@H]2NC(=O)N[C@H]21,,114.0,SRSLDB,,
,O=C1CC(C2CCN(Cc3ccccc3)CC2)Sc2ccccc21,Spptn-14,1550.0,NewLiterature,,10.1021/acs.jmedchem.0c02265
CHEMBL1643902,CN(CCc1cccc(F)c1)C1C2C3CC4C5C3CC2C5C41,,39.0,SRSLDB,,
CHEMBL1289627,Oc1ccc2c(c1)CCN(CCCOc1ccccc1)CC2O,,5.9,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCCCCc1ccccc1,,7.6,SRSLDB,,
CHEMBL1189234,O[C@@]12[C@H]3[C@H]4[C@@H]5C[C@@H]6[C@H]4[C@H]3[C@@H]([C@@H]6[C@@H]51)N2Cc1ccccc1,,12.0,SRSLDB,,
CHEMBL3235107,Fc1ccccc1N1CCN(CCCn2ccc3ccccc32)CC1,,9.9,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2Cc1cccc(I)c1,,50.9,SRSLDB,,
CHEMBL3262787,COc1cccc(Cn2cc(-c3cccc(C(=O)NCCCCN4CCc5cc(OC)c(OC)cc5C4)c3)nn2)c1,,66.0,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCCCCNc1ccc([N+](=O)[O-])c2nonc12,,45.0,SRSLDB,,
,CC(F)c1ccc2c(c1)oc(=O)n2CCCCN1CCN(c2ccc(F)cc2)CC1,,6.72,SRSLDB,,
CHEMBL3259961,Nc1ccc2c3c(cccc13)C(=O)N(CCCCCCOc1cccc3c1CCCC3CCCN1CCN(C3CCCCC3)CC1)C2=O,,6.57,SRSLDB,,
,CC(=O)c1ccc2oc(=O)n(CCCCN3CCN(c4ccc(F)cc4)CC3)c2c1,,1.21,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCCCCNC(=O)c1cc3cc(I)ccc3o1)CC2,,8.9,SRSLDB,,
,Fc1ccc(N2CCN(CCCn3ccc4ccccc43)CC2)cc1,,20.0,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCCc1ccccc1,,2.9,SRSLDB,,
CHEMBL1289954,Oc1ccc2c(c1)CCN([C@H]1CC[C@H](c3ccccc3)CC1)CC2O,,8.9,SRSLDB,,
CHEMBL1831162,Fc1ccc(N2CCN(CCCCn3cc(-c4ccccc4)c4ccccc43)CC2)cc1,,9.96,SRSLDB,,
CHEMBL473990,Cc1ccc(CN(C)CCCCc2cn(-c3ccc(F)cc3)c3ccccc23)c(C)c1,,5.9,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCCNCc1cccc(Br)c1,,3.06,SRSLDB,,
,Cc1nn(-c2ccc(C(N)=O)c(NC3CC4CCCC(C3)N4)c2)c2c1C(=O)CC(C)(C)C2,,46.6,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2Cc1ccc([N+](=O)[O-])cc1,,25.2,SRSLDB,,
,N#CC1(c2ccccc2)CCN(CCCCc2cn(-c3ccc(I)cc3)c3ccccc23)CC1,,18.5,SRSLDB,,
CHEMBL3084361,COC(=O)[C@@]1(c2ccccc2)C[C@H]1CN1C2CCC1CC(O)(c1ccc(Cl)cc1)C2,,25.2,SRSLDB,,
,c1ccc(N2CCN(CCCn3ccc4ccccc43)CC2)cc1,,75.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCCCCCNC(=O)c1cc3cc(Br)ccc3o1)CC2,,8.0,SRSLDB,,
,Cn1c(=O)n(CCCCN2CCN(C3CCCCC3)CC2)c2ccccc21,,2.57,SRSLDB,,
,COc1cc2c(cc1OC)CN(Cc1ccc(-c3cc(Br)cc(OC)c3OC)[nH]1)C(C)C2,,52.0,SRSLDB,,
,O=C(OCCN1CCOCC1)C1(c2ccccc2)CCCCC1,PRE-084,32100.0,NewLiterature,,10.1016/j.bmc.2022.117032
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCc1ccc([N+](=O)[O-])cc1,,11.5,SRSLDB,,
CHEMBL45951,CCC(Oc1ccc(Cl)cc1)C(=O)OC1CC2CCC(C1)N2C,,67.5,SRSLDB,,
,c1ccc2c(c1)c1ccccc1n2CCCCN1CCC(C2CCCCC2)CC1,,7.65,SRSLDB,,
CHEMBL2205827,COc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1OC,,12.6,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCCCn1cc(CCF)c3ccccc31)CC2,,27.5,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2Cc1ccc(C)cc1,,15.5,SRSLDB,,
,COc1ccc2c(c1)CN(CCCCNC(=O)c1cc3cc(I)ccc3o1)CC2,,35.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCC1CCN(C(=O)c3cc4cc(I)ccc4o3)CC1)CC2,,10.6,SRSLDB,,
,COc1ccc2c(c1)CCN(CCCCCNC(=O)c1cc3cc(I)ccc3o1)C2,,4.4,SRSLDB,,
,CC(CCCN1C(=O)CSc2ccccc21)N1CCN(C2CCCCC2)CC1,,5.45,SRSLDB,,
CHEMBL573461,COc1cccc2c1CCCC2CCCN1CCN(C(=O)C2CCCCC2)CC1,,304.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCCCn1c(=S)sc3ccccc31)CC2,,0.56,SRSLDB,,
,COc1ccc(CNCCCCc2cn(-c3ccc(F)cc3)c3ccccc23)cc1OC,,169.0,SRSLDB,,
CHEMBL2432053,CN(CCc1ccccn1)C1C2C3CC4C2C(=O)C2C4C3C21,,633.0,SRSLDB,,
,COc1cc(Cl)ccc1NC(=O)OC1CC2CCCC(C1)N2Cc1ccccc1,,63.5,SRSLDB,,
CHEMBL246664,COc1cc(Br)cc(C(=O)NCCCCN2CCc3cc4c(cc3C2)OCCO4)c1OC,,21.7,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCc1ccc(N)cc1,,10.5,SRSLDB,,
CHEMBL1831163,COc1cc2c(cc1OC)CN(CCCCn1cc(-c3ccccc3)c3ccccc31)CC2,,46.29,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2Cc1ccc(I)cc1,,30.6,SRSLDB,,
CHEMBL508251,C=CCN1C2CCCC1CC(OC(=O)Nc1cc(C)ccc1OC)C2,,85.9,SRSLDB,,
CHEMBL1831165,Fc1ccc(-c2cn(CCCCN3CCN(c4ccc(F)cc4)CC3)c3ccccc23)cc1,,83.33,SRSLDB,,
,Fc1ccc2c(c1)sc(=S)n2CCCCN1CCN(C2CCCCC2)CC1,,0.5,SRSLDB,,
CHEMBL50112,O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc(I)cc1,"SID512367,4-IBP",25.2,CHEMBL,CHEMBL805228,CHEMBL1127537
CHEMBL1289837,Oc1ccc2c(c1)CCN([C@H]1CC[C@@H](c3ccccc3)CC1)CC2O,,8.6,SRSLDB,,
CHEMBL456435,Cc1ccccc1[C@H]1CC[C@@H](N2CCN(c3ccccn3)CC2)CC1,,71.0,SRSLDB,,
CHEMBL480433,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCF,,143.0,SRSLDB,,
CHEMBL2432059,CN(CCc1ccccn1)C1C2C3CC4C5C3CC2C5C41,,32.0,SRSLDB,,
,Fc1ccc(-n2cc(CCCCN3CCC(C4CCCCC4)CC3)c3ccccc32)cc1,,7.28,SRSLDB,,
CHEMBL1643901,CN(Cc1cccc(F)c1)C1C2C3CC4C5C3CC2C5C41,,117.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCCCCNc1cc(-n3nc(C)c4c3CC(C)(C)CC4=O)ccc1C(N)=O)CC2,,74.5,SRSLDB,,
CHEMBL458553,c1ccc([C@H]2CC[C@@H](N3CCN(c4ccccn4)CC3)CC2)cc1,,62.0,SRSLDB,,
CHEMBL479259,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2Cc1cccnc1,,183.9,SRSLDB,,
,CC(=O)c1ccc2c(c1)oc(=O)n2CCCC(C)N1CCN(c2ccc(F)cc2)CC1,,2.15,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCCCCNCc1cccc(Br)c1,,8.94,SRSLDB,,
,COc1ccc(OC)c(NC(=O)OC2CC3CCCC(C2)N3Cc2ccccc2)c1,,26.8,SRSLDB,,
CHEMBL2205824,COc1cccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)c1,,26.8,SRSLDB,,
CHEMBL1649601,O=C(CCCc1ccccc1)OC(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,(+/-)-MRJF4,105.0,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCc1ccc(C)cc1,,83.0,SRSLDB,,
CHEMBL3099050,O=C(CN1CCC(c2ccccc2)CC1)c1c[nH]c2ccc(O)cc12,,224.0,SRSLDB,,
CHEMBL3099052,O=C(CN1CCC(O)(c2ccc(Cl)cc2)CC1)c1c[nH]c2ccc(O)cc12,,47.0,SRSLDB,,
CHEMBL49584,CCC(Sc1ccc(Cl)cc1)C(=O)OC1CC2CCC(C1)N2C,,85.0,SRSLDB,,
CHEMBL511507,Fc1cccc(F)c1[C@H]1CC[C@@H](N2CCN(c3ccccn3)CC2)CC1,,440.0,SRSLDB,,
CHEMBL1190213,COc1ccc2c(CCCN3CCCCC3(C)C)cccc2c1,,94.0,SRSLDB,,
,COc1cc2c(cc1OC)CN(CCCNc1cc(-n3nc(C)c4c3CC(C)(C)CC4=O)ccc1C(N)=O)CC2,,89.8,SRSLDB,,
CHEMBL1643900,Fc1cccc(CCNC2C3C4CC5C6C4CC3C6C52)c1,,6.0,SRSLDB,,
,O=c1oc2ccccc2n1CCCCN1CCN(c2ccc(F)cc2)CC1,,0.7,SRSLDB,,
CHEMBL3262520,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1c[nH]nn1)CC2,,1023.0,SRSLDB,,
CHEMBL270341,O=c1sc2ccccc2n1CCCCN1CCN(C2CCCCC2)CC1,,0.39,SRSLDB,,
CHEMBL3099036,COc1ccc2[nH]cc(C(=O)CN3CCC(O)(c4ccc(Cl)cc4)CC3)c2c1,,7.5,SRSLDB,,
CHEMBL1643899,Fc1cccc(CNC2C3C4CC5C6C4CC3C6C52)c1,,19.0,SRSLDB,,
CHEMBL1831160,COc1cc2c(cc1OC)CN(CCCCn1ccc3cc(C(C)=O)ccc31)CC2,,1.42,SRSLDB,,
,COc1cc(OC)c(NC(=O)OC2CC3CCCC(C2)N3Cc2ccccc2)cc1Cl,,22.9,SRSLDB,,
CHEMBL1289836,O=C(c1ccccc1)N1CCC(N2CCc3cc(O)ccc3C(O)C2)CC1,,98.0,SRSLDB,,
CHEMBL2030630,Fc1cccc(CCCN2C3CCC2CC3)c1,,11.9,SRSLDB,,
,COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCCCc1ccccc1,,1.8,SRSLDB,,
,COc1ccc2c(c1)CCN(CCCCNC(=O)c1cc3cc(I)ccc3o1)C2,,133.0,SRSLDB,,
